taxid	organism_name	kingdom	source	accession	assembly_level	release_date	has_annotation	country	protein_coding_genes	scaffold_n50_kb	total_length_mb	fasta_type	busco_lineage	selection_rank	selection_reason
99116	Penicillium olsonii	fungal	order_sweep	GCA_911174995.1	Scaffold	2022-09-22	True	France	9538	1148	29.4	cds	ascomycota_odb10	1	best_quality
99116	Penicillium olsonii	fungal	order_sweep	GCA_911150065.1	Scaffold	2022-09-22	True	Denmark	9563	584	28.8	cds	ascomycota_odb10	2	new_country:Denmark
99116	Penicillium olsonii	fungal	order_sweep	GCA_911150075.1	Scaffold	2022-09-22	True	Russia	9703	536	29.7	cds	ascomycota_odb10	3	new_country:Russia
99116	Penicillium olsonii	fungal	order_sweep	GCA_911174945.1	Scaffold	2022-09-22	True	France	9526	830	29.4	cds	ascomycota_odb10	4	quality_fill
69781	Penicillium oxalicum	fungal	order_sweep	GCF_001723175.1	Chromosome	2022-04-25	True	China	9720	4069	30.8	cds	ascomycota_odb10	1	best_quality
69781	Penicillium oxalicum	fungal	order_sweep	GCA_000346795.1	Scaffold	2013-03-19	True		9979	3855	30.2	cds	ascomycota_odb10	2	new_year_bin:2010
69781	Penicillium oxalicum	fungal	order_sweep	GCA_001723175.3	Chromosome	2022-04-25	True	China	9728	4069	30.8	cds	ascomycota_odb10	3	quality_fill
293373	Penicillium palitans	fungal	order_sweep	GCA_902713495.1	Scaffold	2025-02-20	True	Italy	11943	105	35.3	cds	ascomycota_odb10	1	best_quality
1131562	Penicillium pancosmium	fungal	order_sweep	GCA_902713525.1	Scaffold	2025-02-20	True	Italy	12657	192	36.2	cds	ascomycota_odb10	1	best_quality
60169	Penicillium polonicum	fungal	order_sweep	GCA_002072265.1	Scaffold	2017-03-24	True	USA	10694	1892	32.4	cds	ascomycota_odb10	1	best_quality
3158075	Penicillium psychrofluorescens	fungal	order_sweep	GCF_964197705.1	Chromosome	2025-01-17	True	Antarctica	9519	4460	26.3	cds	ascomycota_odb10	1	best_quality
3158075	Penicillium psychrofluorescens	fungal	order_sweep	GCA_964197705.1	Chromosome	2025-01-17	True	Antarctica	9535	4460	26.3	cds	ascomycota_odb10	2	quality_fill
69785	Penicillium rolfsii	fungal	order_sweep	GCA_011392555.1	Scaffold	2020-03-17	True	Brazil	9955	3148	32.4	cds	ascomycota_odb10	1	best_quality
5082	Penicillium roqueforti	fungal	order_sweep	GCA_023141165.1	Scaffold	2022-04-29	True	Netherlands	10325	761	29.3	cds	ascomycota_odb10	1	best_quality
5082	Penicillium roqueforti	fungal	order_sweep	GCA_023137995.1	Scaffold	2022-04-26	True	Denmark	10006	630	28.4	cds	ascomycota_odb10	2	new_country:Denmark
5082	Penicillium roqueforti	fungal	order_sweep	GCA_023141195.1	Scaffold	2022-04-26	True	USA	10251	620	29.2	cds	ascomycota_odb10	3	new_country:USA
5082	Penicillium roqueforti	fungal	order_sweep	GCF_015533775.1	Scaffold	2020-11-17	True	France	9780	683	26.9	cds	ascomycota_odb10	4	new_country:France
1108849	Penicillium rubens	fungal	order_sweep	GCF_000226395.1	Scaffold	2008-11-04	True		12791	3889	32.2	cds	ascomycota_odb10	1	best_quality
1108849	Penicillium rubens	fungal	order_sweep	GCA_028751425.1	Scaffold	2023-02-21	True	USA	11282	4340	34.8	cds	ascomycota_odb10	2	new_country:USA; new_year_bin:2020
1108849	Penicillium rubens	fungal	order_sweep	GCA_011058885.1	Scaffold	2020-03-03	True	Brazil	11469	594	33.4	cds	ascomycota_odb10	3	new_country:Brazil
1108849	Penicillium rubens	fungal	order_sweep	GCA_000226395.1	Scaffold	2008-11-04	True		12791	3889	32.2	cds	ascomycota_odb10	4	quality_fill
1612424	Penicillium salamii	fungal	order_sweep	GCA_911197225.1	Scaffold	2022-09-22	True	Germany	10410	652	31.3	cds	ascomycota_odb10	1	best_quality
1612424	Penicillium salamii	fungal	order_sweep	GCA_911174905.1	Scaffold	2022-09-22	True	Italy	11088	595	34.8	cds	ascomycota_odb10	2	new_country:Italy
1612424	Penicillium salamii	fungal	order_sweep	GCA_911174925.1	Scaffold	2022-09-22	True	Slovenia	10923	471	33.1	cds	ascomycota_odb10	3	new_country:Slovenia
1612424	Penicillium salamii	fungal	order_sweep	GCA_911197175.1	Scaffold	2022-09-22	True	Argentina	10573	599	31.6	cds	ascomycota_odb10	4	new_country:Argentina
60172	Penicillium solitum	fungal	order_sweep	GCF_002072235.1	Scaffold	2017-03-24	True	Denmark	11870	439	33.2	cds	ascomycota_odb10	1	best_quality
60172	Penicillium solitum	fungal	order_sweep	GCA_002072235.1	Scaffold	2017-03-24	True	Denmark	11889	439	33.2	cds	ascomycota_odb10	2	quality_fill
303698	Penicillium steckii	fungal	order_sweep	GCA_002072375.1	Scaffold	2017-03-24	True	USA	10362	1380	32.1	cds	ascomycota_odb10	1	best_quality
1316194	Penicillium subrubescens	fungal	order_sweep	GCA_001908125.1	Scaffold	2016-12-19	True	Finland	14177	323	39.8	cds	ascomycota_odb10	1	best_quality
2036924	Penicillium taurinense	fungal	order_sweep	GCA_907164605.1	Scaffold	2025-08-27	True	Italy	9866	169	27.5	cds	ascomycota_odb10	1	best_quality
2608786	Penicillium terrarumae	fungal	order_sweep	GCA_907164625.1	Scaffold	2025-08-27	True	Italy	11893	220	36.1	cds	ascomycota_odb10	1	best_quality
293382	Penicillium thymicola	fungal	order_sweep	GCA_030142185.1	Scaffold	2023-05-31	True	Canada	12921	45	33.9	cds	ascomycota_odb10	1	best_quality
2839758	Penicillium ucsense	fungal	order_sweep	GCA_014839625.1	Scaffold	2020-10-02	True	Brazil	8173	185	30.4	cds	ascomycota_odb10	1	best_quality
2839758	Penicillium ucsense	fungal	order_sweep	GCA_014839855.1	Scaffold	2020-10-02	True	Brazil	8173	151	30.4	cds	ascomycota_odb10	2	quality_fill
60134	Penicillium viridicatum	fungal	order_sweep	GCA_902713535.1	Scaffold	2025-02-20	True	Italy	11372	172	31.8	cds	ascomycota_odb10	1	best_quality
29845	Penicillium vulpinum	fungal	order_sweep	GCA_002072255.1	Scaffold	2017-03-24	True	Denmark	10278	528	31.0	cds	ascomycota_odb10	1	best_quality
718367	Peniophora sp. CBMAI 1063	fungal	order_sweep	GCA_900536885.1	Scaffold	2019-08-29	True		17204	156	47.0	cds	ascomycota_odb10	1	best_quality
1314672	Peniophora sp. CONT	fungal	order_sweep	GCA_001632445.1	Scaffold	2016-04-28	True		18940	128	46.0	cds	ascomycota_odb10	1	best_quality
97972	Periconia macrospinosa	fungal	order_sweep	GCA_003073855.1	Scaffold	2018-04-30	True		18735	141	55.0	cds	ascomycota_odb10	1	best_quality
765868	Phaeosphaeriaceae sp. SRC1lsM3a	fungal	order_sweep	GCA_001644525.1	Scaffold	2016-05-17	True		14425	1539	36.1	cds	ascomycota_odb10	1	best_quality
576137	Phialocephala subalpina	fungal	order_sweep	GCA_900073065.1	Scaffold	2016-12-03	True		20173	1434	69.7	cds	ascomycota_odb10	1	best_quality
171480	Phlegmacium glaucopus	fungal	order_sweep	GCA_015039465.1	Scaffold	2020-10-27	True		20328	432	63.5	cds	ascomycota_odb10	1	best_quality
108571	Phlyctema vagabunda	fungal	order_sweep	GCA_045999785.1	Chromosome	2024-12-11	True	Italy	11476	3905	38.2	cds	ascomycota_odb10	1	best_quality
109636	Pholiota conissans	fungal	order_sweep	GCA_015484465.1	Scaffold	2020-11-15	True		16587	101	44.0	cds	ascomycota_odb10	1	best_quality
55181	Phyllosticta citricarpa	fungal	order_sweep	GCA_037962995.1	Scaffold	2024-04-03	True		10231	611	30.8	cds	ascomycota_odb10	1	best_quality
1077377	Plenodomus tracheiphilus	fungal	order_sweep	GCA_010093695.1	Scaffold	2020-01-31	True		13204	533	34.2	cds	ascomycota_odb10	1	best_quality
100044	Pleomassaria siparia	fungal	order_sweep	GCA_010093715.1	Scaffold	2020-01-31	True		13450	1889	43.2	cds	ascomycota_odb10	1	best_quality
3349763	Pleosporales sp. CAS-2024a	fungal	order_sweep	GCA_048340545.1	Scaffold	2025-03-04	True	Argentina	8929	155	31.1	cds	ascomycota_odb10	1	best_quality
5321	Pleurotus cornucopiae	fungal	order_sweep	GCA_019677325.2	Chromosome	2021-08-25	True	China	10437	3564	32.4	cds	ascomycota_odb10	1	best_quality
34470	Pleurotus djamor	fungal	order_sweep	GCA_029747585.1	Scaffold	2023-04-14	True	Viet Nam	19702	53	62.5	cds	ascomycota_odb10	1	best_quality
5323	Pleurotus eryngii	fungal	order_sweep	GCA_015484515.1	Scaffold	2020-11-15	True		15954	242	44.6	cds	ascomycota_odb10	1	best_quality
5322	Pleurotus ostreatus	fungal	order_sweep	GCA_029852705.2	Chromosome	2023-05-15	True	Taiwan	13411	3339	35.3	cds	ascomycota_odb10	1	best_quality
5322	Pleurotus ostreatus	fungal	order_sweep	GCA_000697685.1	Scaffold	2014-06-05	True		12296	3270	34.3	cds	ascomycota_odb10	2	new_year_bin:2010
28995	Pleurotus pulmonarius	fungal	order_sweep	GCA_047301645.1	Scaffold	2025-01-29	True	Malaysia	14485	33	41.1	cds	ascomycota_odb10	1	best_quality
181527	Pluteus cervinus	fungal	order_sweep	GCA_004369065.1	Scaffold	2019-03-25	True		19812	103	52.2	cds	ascomycota_odb10	1	best_quality
280754	Pochonia chlamydosporia	fungal	order_sweep	GCA_057381195.1	Complete Genome	2026-05-11	True	China	14433	6552	53.6	cds	ascomycota_odb10	1	best_quality
280754	Pochonia chlamydosporia	fungal	order_sweep	GCF_001653235.2	Chromosome	2017-07-10	True		14204	5359	44.2	cds	ascomycota_odb10	2	new_year_bin:2015
280754	Pochonia chlamydosporia	fungal	order_sweep	GCA_001653235.2	Chromosome	2017-07-10	True		14204	5359	44.2	cds	ascomycota_odb10	3	quality_fill
79252	Podosphaera aphanis	fungal	order_sweep	GCA_051988445.2	Scaffold	2026-03-25	True	United Kingdom	14968	9	51.1	cds	ascomycota_odb10	1	best_quality
79252	Podosphaera aphanis	fungal	order_sweep	GCA_051988555.2	Scaffold	2026-03-25	True	United Kingdom	14741	11	50.7	cds	ascomycota_odb10	2	quality_fill
79249	Podosphaera leucotricha	fungal	order_sweep	GCA_051996105.2	Scaffold	2026-03-25	True	United Kingdom	17693	20	48.8	cds	ascomycota_odb10	1	best_quality
79249	Podosphaera leucotricha	fungal	order_sweep	GCA_051996125.2	Scaffold	2026-03-25	True	United Kingdom	18341	19	49.4	cds	ascomycota_odb10	2	quality_fill
79249	Podosphaera leucotricha	fungal	order_sweep	GCA_055796225.1	Scaffold	2026-03-11	True	United Kingdom	18210	20	48.9	cds	ascomycota_odb10	3	quality_fill
682080	Polyplosphaeria fusca	fungal	order_sweep	GCA_010093805.1	Scaffold	2020-01-31	True		15194	181	37.0	cds	ascomycota_odb10	1	best_quality
101475	Poronia punctata	fungal	order_sweep	GCA_022579005.1	Scaffold	2022-03-03	True	Netherlands	9862	138	48.0	cds	ascomycota_odb10	1	best_quality
321146	Pseudocercospora eumusae	fungal	order_sweep	GCA_001578235.1	Scaffold	2016-03-01	True	France	10939	112	47.1	cds	ascomycota_odb10	1	best_quality
113226	Pseudocercospora musae	fungal	order_sweep	GCA_001578225.1	Scaffold	2016-03-01	True	Cuba	10402	44	60.4	cds	ascomycota_odb10	1	best_quality
84751	Pseudozyma flocculosa	fungal	order_sweep	GCF_000417875.1	Scaffold	2013-07-08	True		6877	920	23.3	cds	ascomycota_odb10	1	best_quality
84751	Pseudozyma flocculosa	fungal	order_sweep	GCA_000417875.1	Scaffold	2013-07-08	True		6877	920	23.3	cds	ascomycota_odb10	2	quality_fill
327079	Pseudozyma hubeiensis	fungal	order_sweep	GCF_000403515.1	Scaffold	2013-05-16	True		7472	446	18.4	cds	ascomycota_odb10	1	best_quality
327079	Pseudozyma hubeiensis	fungal	order_sweep	GCA_000403515.1	Scaffold	2013-05-16	True		7472	446	18.4	cds	ascomycota_odb10	2	quality_fill
181762	Psilocybe cubensis	fungal	order_sweep	GCF_017499595.1	Chromosome	2022-02-04	True	USA	13330	3624	46.4	cds	ascomycota_odb10	1	best_quality
181762	Psilocybe cubensis	fungal	order_sweep	GCA_017499595.2	Chromosome	2022-02-04	True	USA	13330	3624	46.4	cds	ascomycota_odb10	2	quality_fill
93625	Psilocybe cyanescens	fungal	order_sweep	GCA_002938375.1	Scaffold	2018-02-22	True	USA	15936	55	47.5	cds	ascomycota_odb10	1	best_quality
1884261	Pterulicium gracile	fungal	order_sweep	GCA_004369125.1	Scaffold	2019-03-25	True		12872	639	34.8	cds	ascomycota_odb10	1	best_quality
27349	Puccinia sorghi	fungal	order_sweep	GCA_001263375.1	Scaffold	2015-08-07	True	Argentina	21078	19	99.5	cds	basidiomycota_odb10	1	best_quality
33203	Purpureocillium lilacinum	fungal	order_sweep	GCF_001653265.1	Scaffold	2016-05-27	True	China	11763	3199	38.5	cds	ascomycota_odb10	1	best_quality
33203	Purpureocillium lilacinum	fungal	order_sweep	GCA_033847395.1	Scaffold	2023-11-21	True	Netherlands	14420	471	40.6	cds	ascomycota_odb10	2	new_country:Netherlands; new_year_bin:2020
33203	Purpureocillium lilacinum	fungal	order_sweep	GCA_003144605.1	Scaffold	2018-05-21	True	China	13150	1328	37.6	cds	ascomycota_odb10	3	quality_fill
33203	Purpureocillium lilacinum	fungal	order_sweep	GCA_001653205.1	Scaffold	2016-05-27	True	China	11773	3767	38.1	cds	ascomycota_odb10	4	quality_fill
2060973	Purpureocillium takamizusanense	fungal	order_sweep	GCF_022605165.1	Complete Genome	2022-03-17	True	Japan	10744	3094	35.6	cds	ascomycota_odb10	1	best_quality
2060973	Purpureocillium takamizusanense	fungal	order_sweep	GCA_022605165.1	Complete Genome	2022-03-17	True	Japan	10744	3094	35.6	cds	ascomycota_odb10	2	quality_fill
765867	Pyrenochaeta sp. DS3sAY3a	fungal	order_sweep	GCA_001644535.1	Scaffold	2016-05-18	True		14990	1273	38.5	cds	ascomycota_odb10	1	best_quality
91370	Pyrenophora seminiperda	fungal	order_sweep	GCA_000465215.2	Scaffold	2013-09-09	True	USA	8711	1474	32.5	cds	ascomycota_odb10	1	best_quality
148305	Pyricularia grisea	fungal	order_sweep	GCF_004355905.1	Chromosome	2019-03-19	True	Japan	12441	5912	44.6	cds	ascomycota_odb10	1	best_quality
148305	Pyricularia grisea	fungal	order_sweep	GCA_024704025.1	Scaffold	2022-08-16	True	Uganda	11588	112	41.8	cds	ascomycota_odb10	2	new_country:Uganda; new_year_bin:2020
148305	Pyricularia grisea	fungal	order_sweep	GCA_004355905.1	Chromosome	2019-03-19	True	Japan	12441	5912	44.6	cds	ascomycota_odb10	3	quality_fill
148305	Pyricularia grisea	fungal	order_sweep	GCA_024704135.1	Scaffold	2022-08-16	True	Uganda	11060	93	42.9	cds	ascomycota_odb10	4	quality_fill
1578925	Pyricularia pennisetigena	fungal	order_sweep	GCF_004337985.1	Chromosome	2019-03-19	True	Brazil	11428	5438	49.1	cds	ascomycota_odb10	1	best_quality
1578925	Pyricularia pennisetigena	fungal	order_sweep	GCA_004337985.1	Chromosome	2019-03-19	True	Brazil	11428	5438	49.1	cds	ascomycota_odb10	2	quality_fill
403063	Pyricularia sp. CBS 133598	fungal	order_sweep	GCA_004337975.1	Chromosome	2019-03-19	True	Japan	12078	3202	41.5	cds	ascomycota_odb10	1	best_quality
112498	Ramularia collo-cygni	fungal	order_sweep	GCF_900074925.1	Scaffold	2017-10-29	True		11491	1486	32.3	cds	ascomycota_odb10	1	best_quality
112498	Ramularia collo-cygni	fungal	order_sweep	GCA_001510955.1	Scaffold	2016-01-06	True	Denmark		201	30.3	cds	ascomycota_odb10	2	new_country:Denmark
112498	Ramularia collo-cygni	fungal	order_sweep	GCA_900074925.1	Scaffold	2017-10-29	True		11502	1486	32.3	cds	ascomycota_odb10	3	quality_fill
89139	Rasamsonia byssochlamydoides	fungal	order_sweep	GCF_041956645.1	Scaffold	2024-09-16	True		9923	299	29.3	cds	ascomycota_odb10	1	best_quality
89139	Rasamsonia byssochlamydoides	fungal	order_sweep	GCA_041956645.1	Scaffold	2024-09-16	True		9924	299	29.3	cds	ascomycota_odb10	2	quality_fill
68825	Rasamsonia emersonii	fungal	order_sweep	GCA_041956655.1	Scaffold	2024-09-16	True		10478	118	28.7	cds	ascomycota_odb10	1	best_quality
574656	Recurvomyces mirabilis	fungal	order_sweep	GCF_035927965.1	Scaffold	2024-01-22	True	Antarctica	10917	763	27.1	cds	ascomycota_odb10	1	best_quality
574656	Recurvomyces mirabilis	fungal	order_sweep	GCA_035135035.1	Scaffold	2024-01-05	True	Norway	11297	686	28.1	cds	ascomycota_odb10	2	new_country:Norway
574656	Recurvomyces mirabilis	fungal	order_sweep	GCA_035927965.1	Scaffold	2024-01-22	True	Antarctica	10917	763	27.1	cds	ascomycota_odb10	3	quality_fill
574656	Recurvomyces mirabilis	fungal	order_sweep	GCA_033675085.1	Scaffold	2023-11-15	True	Antarctica	10970	460	27.0	cds	ascomycota_odb10	4	quality_fill
914238	Rhynchosporium agropyri	fungal	order_sweep	GCA_900074905.1	Scaffold	2016-10-26	True		13673	303	52.5	cds	ascomycota_odb10	1	best_quality
38038	Rhynchosporium secalis	fungal	order_sweep	GCA_900074895.1	Scaffold	2016-10-26	True		13145	114	49.4	cds	ascomycota_odb10	1	best_quality
392036	Rostrohypoxylon terebratum	fungal	order_sweep	GCA_022497145.1	Scaffold	2022-02-28	True	Thailand	11165	271	37.3	cds	ascomycota_odb10	1	best_quality
131308	Saccharata proteae	fungal	order_sweep	GCA_010015785.1	Scaffold	2020-01-29	True		9234	934	31.4	cds	ascomycota_odb10	1	best_quality
706561	Salinomyces thailandicus	fungal	order_sweep	GCA_005059885.1	Scaffold	2019-05-02	True	Antarctica	8778	332	23.9	cds	ascomycota_odb10	1	best_quality
1610689	Sarocladium implicatum	fungal	order_sweep	GCA_021176775.1	Scaffold	2021-12-13	True		12032	3478	30.2	cds	ascomycota_odb10	1	best_quality
5046	Sarocladium strictum	fungal	order_sweep	GCA_042370655.1	Scaffold	2024-09-19	True		13156	3560	35.8	cds	ascomycota_odb10	1	best_quality
1690608	Saxophila tyrrhenica	fungal	order_sweep	GCF_035928015.1	Scaffold	2024-01-22	True	Italy	11205	1415	25.9	cds	ascomycota_odb10	1	best_quality
1690608	Saxophila tyrrhenica	fungal	order_sweep	GCA_035928015.1	Scaffold	2024-01-22	True	Italy	11205	1415	25.9	cds	ascomycota_odb10	2	quality_fill
563466	Scedosporium apiospermum	fungal	order_sweep	GCF_000732125.1	Scaffold	2014-07-21	True	France	8376	1381	43.4	cds	ascomycota_odb10	1	best_quality
563466	Scedosporium apiospermum	fungal	order_sweep	GCA_000732125.1	Scaffold	2014-07-21	True	France	8376	1381	43.4	cds	ascomycota_odb10	2	quality_fill
5334	Schizophyllum commune	fungal	order_sweep	GCF_000143185.2	Scaffold	2022-05-17	True		16187	2560	38.7	cds	ascomycota_odb10	1	best_quality
5334	Schizophyllum commune	fungal	order_sweep	GCA_041438035.1	Scaffold	2024-08-22	True	Russia	13398	225	38.0	cds	ascomycota_odb10	2	new_country:Russia
5334	Schizophyllum commune	fungal	order_sweep	GCA_041438045.1	Scaffold	2024-08-22	True	Australia	13532	194	38.3	cds	ascomycota_odb10	3	new_country:Australia
5334	Schizophyllum commune	fungal	order_sweep	GCA_041438155.1	Scaffold	2024-08-22	True	Japan	13371	265	37.7	cds	ascomycota_odb10	4	new_country:Japan
160053	Schizophyllum fasciatum	fungal	order_sweep	GCA_041438165.1	Scaffold	2024-08-22	True		11722	86	30.4	cds	ascomycota_odb10	1	best_quality
77105	Sclerotinia borealis	fungal	order_sweep	GCA_000503235.1	Scaffold	2013-12-05	True	Russia	10166	131	39.5	cds	ascomycota_odb10	1	best_quality
215465	Septoria linicola	fungal	order_sweep	GCA_024114885.1	Complete Genome	2022-07-01	True	France	13096	2858	39.6	cds	ascomycota_odb10	1	best_quality
210430	Setomelanomma holmii	fungal	order_sweep	GCA_010015745.1	Scaffold	2020-01-29	True		14389	235	39.2	cds	ascomycota_odb10	1	best_quality
398408	Sodiomyces alcalophilus	fungal	order_sweep	GCF_042370955.1	Scaffold	2024-09-19	True		9437	7202	54.4	cds	ascomycota_odb10	1	best_quality
398408	Sodiomyces alcalophilus	fungal	order_sweep	GCA_042370955.1	Scaffold	2024-09-19	True		9452	7202	54.4	cds	ascomycota_odb10	2	quality_fill
1302862	Sodiomyces alkalinus	fungal	order_sweep	GCF_003711515.1	Scaffold	2018-11-05	True		9403	3517	43.5	cds	ascomycota_odb10	1	best_quality
1302862	Sodiomyces alkalinus	fungal	order_sweep	GCA_003711515.1	Scaffold	2018-11-05	True		9403	3517	43.5	cds	ascomycota_odb10	2	quality_fill
85929	Sphaerulina musiva	fungal	order_sweep	GCF_000320565.1	Scaffold	2013-02-27	True		10144	2041	29.4	cds	ascomycota_odb10	1	best_quality
85929	Sphaerulina musiva	fungal	order_sweep	GCA_052057135.1	Complete Genome	2025-08-15	True	USA	9801	2368	29.8	cds	ascomycota_odb10	2	new_country:USA; new_year_bin:2025
85929	Sphaerulina musiva	fungal	order_sweep	GCA_058225075.1	Chromosome	2026-06-16	True	Canada	9834	2310	31.5	cds	ascomycota_odb10	3	new_country:Canada
85929	Sphaerulina musiva	fungal	order_sweep	GCA_000320565.2	Scaffold	2013-02-27	True		10156	2041	29.4	cds	ascomycota_odb10	4	quality_fill
117069	Sphagnurus paluster	fungal	order_sweep	GCA_018282025.1	Scaffold	2021-05-05	True	Netherlands	12368	20	44.0	cds	ascomycota_odb10	1	best_quality
280036	Sporisorium graminicola	fungal	order_sweep	GCF_005498985.1	Chromosome	2019-06-06	True	Russia	6591	966	19.6	cds	basidiomycota_odb10	1	best_quality
280036	Sporisorium graminicola	fungal	order_sweep	GCA_005498985.1	Chromosome	2019-06-06	True	Russia	6591	966	19.6	cds	basidiomycota_odb10	2	quality_fill
718229	Sporormia fimetaria	fungal	order_sweep	GCA_010093795.1	Scaffold	2020-01-31	True		10774	522	25.9	cds	ascomycota_odb10	1	best_quality
29908	Sporothrix schenckii	fungal	order_sweep	GCA_000474925.1	Scaffold	2013-10-21	True		8674	3339	32.2	cds	ascomycota_odb10	1	best_quality
5173	Sporothrix stenoceras	fungal	order_sweep	GCA_042257735.1	Scaffold	2024-09-25	True	South Africa	10400	447	39.6	cds	ascomycota_odb10	1	best_quality
5173	Sporothrix stenoceras	fungal	order_sweep	GCA_042257785.1	Scaffold	2024-09-25	True	South Africa	10258	451	39.3	cds	ascomycota_odb10	2	quality_fill
74722	Stachybotrys chartarum	fungal	order_sweep	GCA_000732765.1	Scaffold	2014-07-24	True	USA	11368	126	36.0	cds	ascomycota_odb10	1	best_quality
74722	Stachybotrys chartarum	fungal	order_sweep	GCA_000730325.1	Scaffold	2014-07-18	True	Denmark	11530	177	36.9	cds	ascomycota_odb10	2	new_country:Denmark
74722	Stachybotrys chartarum	fungal	order_sweep	GCA_000732565.1	Scaffold	2014-07-23	True	USA	11453	200	36.5	cds	ascomycota_odb10	3	quality_fill
388913	Stachybotrys chlorohalonatus	fungal	order_sweep	GCA_000732775.1	Scaffold	2014-07-24	True	USA	10706	114	34.4	cds	ascomycota_odb10	1	best_quality
2606854	Stagonosporopsis vannaccii	fungal	order_sweep	GCA_028584115.1	Scaffold	2023-02-10	True	Brazil	12024	204	31.0	cds	ascomycota_odb10	1	best_quality
40492	Stereum hirsutum	fungal	order_sweep	GCF_000264905.1	Scaffold	2012-06-04	True		14062	1799	46.5	cds	ascomycota_odb10	1	best_quality
40492	Stereum hirsutum	fungal	order_sweep	GCA_000264905.1	Scaffold	2012-06-04	True		14066	1799	46.5	cds	ascomycota_odb10	2	quality_fill
112123	Stipitochalara longipes	fungal	order_sweep	GCA_009732865.1	Scaffold	2019-12-05	True		19753	2686	52.4	cds	ascomycota_odb10	1	best_quality
1736662	Stylonectria norvegica	fungal	order_sweep	GCA_014621405.1	Scaffold	2020-09-17	True	Germany	10132	59	35.1	cds	ascomycota_odb10	1	best_quality
1806994	Synchytrium microbalum	fungal	order_sweep	GCF_006535985.1	Scaffold	2019-07-01	True	USA	6304	519	26.2	cds	fungi_odb10	1	best_quality
1806994	Synchytrium microbalum	fungal	order_sweep	GCA_006535985.1	Scaffold	2019-07-01	True	USA	6308	519	26.2	cds	fungi_odb10	2	quality_fill
1196081	Talaromyces amestolkiae	fungal	order_sweep	GCF_001896365.1	Scaffold	2016-12-09	True	Spain	10403	1486	33.7	cds	ascomycota_odb10	1	best_quality
1196081	Talaromyces amestolkiae	fungal	order_sweep	GCA_001896365.1	Scaffold	2016-12-09	True	Spain	10407	1486	33.7	cds	ascomycota_odb10	2	quality_fill
1441469	Talaromyces atroroseus	fungal	order_sweep	GCF_001907595.1	Scaffold	2016-12-16	True	Denmark	9523	1578	30.9	cds	ascomycota_odb10	1	best_quality
1441469	Talaromyces atroroseus	fungal	order_sweep	GCA_001907595.1	Scaffold	2016-12-16	True	Denmark	9523	1578	30.9	cds	ascomycota_odb10	2	quality_fill
28573	Talaromyces islandicus	fungal	order_sweep	GCA_000985935.1	Scaffold	2015-04-29	True	Japan	9927	2354	34.7	cds	ascomycota_odb10	1	best_quality
37727	Talaromyces marneffei	fungal	order_sweep	GCA_009650675.1	Chromosome	2019-11-14	True	Viet Nam	10025	3744	28.2	cds	ascomycota_odb10	1	best_quality
37727	Talaromyces marneffei	fungal	order_sweep	GCF_000001985.1	Scaffold	2008-10-29	True		10023	3339	28.6	cds	ascomycota_odb10	2	new_year_bin:2005
37727	Talaromyces marneffei	fungal	order_sweep	GCA_000001985.1	Scaffold	2008-10-29	True		10023	3339	28.6	cds	ascomycota_odb10	3	quality_fill
37727	Talaromyces marneffei	fungal	order_sweep	GCF_009556855.1	Complete Genome	2019-11-05	True	Viet Nam	9994	3704	28.2	cds	ascomycota_odb10	4	quality_fill
128442	Talaromyces pinophilus	fungal	order_sweep	GCA_011392495.1	Scaffold	2020-03-17	True	Brazil	12488	3337	36.4	cds	ascomycota_odb10	1	best_quality
128442	Talaromyces pinophilus	fungal	order_sweep	GCA_000829775.1	Scaffold	2015-01-16	True	nd	10869	2643	36.4	cds	ascomycota_odb10	2	new_country:nd; new_year_bin:2015
121627	Talaromyces rugulosus	fungal	order_sweep	GCF_013368755.1	Complete Genome	2020-06-23	True	China	11901	5896	35.8	cds	ascomycota_odb10	1	best_quality
121627	Talaromyces rugulosus	fungal	order_sweep	GCA_013368755.1	Complete Genome	2020-06-23	True	China	11907	5896	35.8	cds	ascomycota_odb10	2	quality_fill
28564	Talaromyces stipitatus	fungal	order_sweep	GCF_000003125.1	Scaffold	2008-12-22	True		12455	4363	35.7	cds	ascomycota_odb10	1	best_quality
28564	Talaromyces stipitatus	fungal	order_sweep	GCA_000003125.1	Scaffold	2008-12-22	True		12457	4363	35.7	cds	ascomycota_odb10	2	quality_fill
198730	Talaromyces verruculosus	fungal	order_sweep	GCA_001305275.1	Scaffold	2015-10-01	True	China	11326	353	37.6	cds	ascomycota_odb10	1	best_quality
117070	Tephrocybe rancida	fungal	order_sweep	GCA_018858115.1	Scaffold	2021-06-11	True	Netherlands	16872	32	66.6	cds	ascomycota_odb10	1	best_quality
2724996	Tephrocybe sp. NHM501043	fungal	order_sweep	GCA_018855915.1	Scaffold	2021-06-11	True	Laos	12567	10	64.3	cds	ascomycota_odb10	1	best_quality
161662	Teratosphaeria nubilosa	fungal	order_sweep	GCA_010093825.1	Scaffold	2020-01-31	True		10998	240	28.4	cds	ascomycota_odb10	1	best_quality
2901253	Teratosphaeriaceae sp. CCFEE 6253	fungal	order_sweep	GCA_033119285.1	Scaffold	2023-10-30	True	Antarctica	20598	21	49.4	cds	ascomycota_odb10	1	best_quality
