taxid	organism_name	kingdom	source	accession	assembly_level	release_date	has_annotation	country	protein_coding_genes	scaffold_n50_kb	total_length_mb	fasta_type	busco_lineage	selection_rank	selection_reason
5059	Aspergillus flavus	fungal	seed	GCA_002443195.2	Scaffold	2018-06-27	True	USA	12634	855	37.0	cds	ascomycota_odb10	11	quality_fill
5059	Aspergillus flavus	fungal	seed	GCA_002443215.2	Scaffold	2018-06-27	True	USA	13087	258	38.8	cds	ascomycota_odb10	12	quality_fill
5059	Aspergillus flavus	fungal	seed	GCA_002456175.2	Scaffold	2018-06-27	True	USA	12818	810	37.2	cds	ascomycota_odb10	13	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_055697485.1	Chromosome	2026-03-05	True	USA	11113	4304	35.6	cds	ascomycota_odb10	1	best_quality
5061	Aspergillus niger	fungal	seed	GCA_027923725.1	Scaffold	2022-12-15	True	Japan	11305	393	36.1	cds	ascomycota_odb10	2	new_country:Japan; new_year_bin:2020
5061	Aspergillus niger	fungal	seed	GCA_001515345.1	Scaffold	2015-12-19	True	China	10373	1783	34.9	cds	ascomycota_odb10	3	new_country:China; new_year_bin:2015
5061	Aspergillus niger	fungal	seed	GCA_023134235.1	Scaffold	2022-04-29	True	India	11103	322	35.4	cds	ascomycota_odb10	4	new_country:India
5061	Aspergillus niger	fungal	seed	GCA_023134265.1	Scaffold	2022-04-29	True	Norway	11276	286	36.4	cds	ascomycota_odb10	5	new_country:Norway
5061	Aspergillus niger	fungal	seed	GCA_023134295.1	Scaffold	2022-04-29	True	Unknown	11360	310	36.3	cds	ascomycota_odb10	6	new_country:Unknown
5061	Aspergillus niger	fungal	seed	GCA_023134415.1	Scaffold	2022-04-29	True	Australia	11072	326	34.7	cds	ascomycota_odb10	7	new_country:Australia
5061	Aspergillus niger	fungal	seed	GCA_023137675.1	Scaffold	2022-04-29	True	Thailand	11021	362	35.4	cds	ascomycota_odb10	8	new_country:Thailand
5061	Aspergillus niger	fungal	seed	GCA_023137705.1	Scaffold	2022-04-29	True	Italy	11933	293	38.9	cds	ascomycota_odb10	9	new_country:Italy
5061	Aspergillus niger	fungal	seed	GCA_023137735.1	Scaffold	2022-04-29	True	Mexico	11169	333	35.4	cds	ascomycota_odb10	10	new_country:Mexico
5061	Aspergillus niger	fungal	seed	GCA_023137835.1	Scaffold	2022-04-29	True	Netherlands	10943	296	35.6	cds	ascomycota_odb10	11	new_country:Netherlands
5061	Aspergillus niger	fungal	seed	GCA_023137895.1	Scaffold	2022-04-29	True	Portugal	10950	263	35.0	cds	ascomycota_odb10	12	new_country:Portugal
5061	Aspergillus niger	fungal	seed	GCA_023137925.1	Scaffold	2022-04-29	True	Brazil	11066	335	35.7	cds	ascomycota_odb10	13	new_country:Brazil
5061	Aspergillus niger	fungal	seed	GCA_023137955.1	Scaffold	2022-04-26	True	Turkey	11294	323	36.5	cds	ascomycota_odb10	14	new_country:Turkey
5061	Aspergillus niger	fungal	seed	GCA_023091265.1	Scaffold	2022-04-22	True	Denmark	11037	274	34.9	cds	ascomycota_odb10	15	new_country:Denmark
5061	Aspergillus niger	fungal	seed	GCF_000002855.4	Scaffold	2007-04-11	True		14058	2525	34.0	cds	ascomycota_odb10	16	new_year_bin:2005
5061	Aspergillus niger	fungal	seed	GCA_051529875.1	Chromosome	2025-07-24	True	USA	12357	4104	38.2	cds	ascomycota_odb10	17	quality_fill
5061	Aspergillus niger	fungal	seed	GCF_003184595.1	Scaffold	2018-06-04	True		13078	879	35.9	cds	ascomycota_odb10	18	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_027923745.1	Scaffold	2022-12-15	True	Japan	11631	469	36.7	cds	ascomycota_odb10	19	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_027923785.1	Scaffold	2022-12-15	True	Japan	11529	405	35.9	cds	ascomycota_odb10	20	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_027923805.1	Scaffold	2022-12-15	True	Japan	11538	323	36.1	cds	ascomycota_odb10	21	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_027923825.1	Scaffold	2022-12-15	True	Japan	11636	306	37.6	cds	ascomycota_odb10	22	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_027923865.1	Scaffold	2022-12-15	True	Japan	11791	343	37.8	cds	ascomycota_odb10	23	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_027923945.1	Scaffold	2022-12-15	True	Japan	11589	637	37.2	cds	ascomycota_odb10	24	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_027923985.1	Scaffold	2022-12-15	True	Japan	11468	642	36.7	cds	ascomycota_odb10	25	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_027924005.1	Scaffold	2022-12-15	True	Japan	11735	445	37.3	cds	ascomycota_odb10	26	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023134325.1	Scaffold	2022-04-29	True	Unknown	11540	296	37.4	cds	ascomycota_odb10	27	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023134355.1	Scaffold	2022-04-29	True	Unknown	10984	276	35.8	cds	ascomycota_odb10	28	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023134385.1	Scaffold	2022-04-29	True	Unknown	11468	379	37.1	cds	ascomycota_odb10	29	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023134475.1	Scaffold	2022-04-29	True	Unknown	11106	403	35.6	cds	ascomycota_odb10	30	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023134515.1	Scaffold	2022-04-29	True	Japan	10943	250	35.8	cds	ascomycota_odb10	31	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023137765.1	Scaffold	2022-04-29	True	Unknown	11481	456	37.1	cds	ascomycota_odb10	32	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023137805.1	Scaffold	2022-04-29	True	USA	11173	292	35.0	cds	ascomycota_odb10	33	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023137865.1	Scaffold	2022-04-29	True	Thailand	11043	279	35.4	cds	ascomycota_odb10	34	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023137965.1	Scaffold	2022-04-29	True	Unknown	11027	270	35.7	cds	ascomycota_odb10	35	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023134445.1	Scaffold	2022-04-26	True	Unknown	11113	243	35.5	cds	ascomycota_odb10	36	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023137795.1	Scaffold	2022-04-26	True	Netherlands	11563	278	37.6	cds	ascomycota_odb10	37	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_023091205.1	Scaffold	2022-04-22	True	Unknown	10966	276	35.8	cds	ascomycota_odb10	38	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_003344705.1	Scaffold	2018-07-27	True		12194	705	35.7	cds	ascomycota_odb10	39	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_003184595.1	Scaffold	2018-06-04	True		13082	879	35.9	cds	ascomycota_odb10	40	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_900248155.1	Scaffold	2018-01-27	True		11187	2900	35.6	cds	ascomycota_odb10	41	quality_fill
5061	Aspergillus niger	fungal	seed	GCA_000002855.2	Scaffold	2007-04-11	True		14086	2525	34.0	cds	ascomycota_odb10	42	quality_fill
40380	Aspergillus ochraceus	fungal	seed	GCA_026108165.1	Scaffold	2022-11-09	False	India		1169	35.1	genome	ascomycota_odb10	1	best_quality
40380	Aspergillus ochraceus	fungal	seed	GCA_004849945.1	Scaffold	2019-04-24	False	China		3844	37.0	genome	ascomycota_odb10	2	new_country:China; new_year_bin:2015
40380	Aspergillus ochraceus	fungal	seed	GCA_025594125.1	Scaffold	2022-10-05	False	USA		41	35.2	genome	ascomycota_odb10	3	new_country:USA
176275	Beauveria bassiana	fungal	seed	GCF_000280675.1	Scaffold	2012-08-14	True		10364	730	33.7	cds	ascomycota_odb10	1	best_quality
176275	Beauveria bassiana	fungal	seed	GCA_053540785.1	Scaffold	2025-11-18	True	Thailand	10376	118	33.0	cds	ascomycota_odb10	2	new_country:Thailand; new_year_bin:2025
176275	Beauveria bassiana	fungal	seed	GCA_053540805.1	Scaffold	2025-11-18	True	Italy	10354	94	34.0	cds	ascomycota_odb10	3	new_country:Italy
176275	Beauveria bassiana	fungal	seed	GCA_000280675.1	Scaffold	2012-08-14	True		10364	730	33.7	cds	ascomycota_odb10	4	quality_fill
176275	Beauveria bassiana	fungal	seed	GCA_053540765.1	Scaffold	2025-11-18	True	Thailand	9993	81	32.4	cds	ascomycota_odb10	5	quality_fill
5016	Bipolaris maydis	fungal	seed	GCF_028858645.1	Scaffold	2023-02-23	True		11323	2056	37.8	cds	ascomycota_odb10	1	best_quality
5016	Bipolaris maydis	fungal	seed	GCA_028564845.1	Scaffold	2023-02-08	True	USA	11726	1924	44.2	cds	ascomycota_odb10	2	new_country:USA
5016	Bipolaris maydis	fungal	seed	GCF_000354255.1	Scaffold	2013-04-09	True		12673	964	32.9	cds	ascomycota_odb10	3	new_year_bin:2010
5016	Bipolaris maydis	fungal	seed	GCA_028858645.1	Scaffold	2023-02-23	True		11323	2056	37.8	cds	ascomycota_odb10	4	quality_fill
5016	Bipolaris maydis	fungal	seed	GCA_028858655.1	Scaffold	2023-02-23	True		11144	2273	38.4	cds	ascomycota_odb10	5	quality_fill
5016	Bipolaris maydis	fungal	seed	GCA_000354255.1	Scaffold	2013-04-09	True		12705	964	32.9	cds	ascomycota_odb10	6	quality_fill
5016	Bipolaris maydis	fungal	seed	GCA_000338975.1	Scaffold	2013-02-21	True		13316	1842	36.5	cds	ascomycota_odb10	7	quality_fill
101162	Bipolaris oryzae	fungal	seed	GCF_000523455.1	Scaffold	2014-01-30	True		12000	134	31.4	cds	ascomycota_odb10	1	best_quality
101162	Bipolaris oryzae	fungal	seed	GCA_000523455.1	Scaffold	2014-01-30	True		12002	134	31.4	cds	ascomycota_odb10	2	quality_fill
45130	Bipolaris sorokiniana	fungal	seed	GCF_000338995.1	Scaffold	2013-02-19	True		12210	1789	34.4	cds	ascomycota_odb10	1	best_quality
45130	Bipolaris sorokiniana	fungal	seed	GCA_013416765.1	Scaffold	2020-07-16	True	China	10755	1586	34.3	cds	ascomycota_odb10	2	new_country:China; new_year_bin:2020
45130	Bipolaris sorokiniana	fungal	seed	GCA_000338995.1	Scaffold	2013-02-19	True		12214	1789	34.4	cds	ascomycota_odb10	3	quality_fill
40125	Bipolaris victoriae	fungal	seed	GCF_000527765.1	Scaffold	2014-02-03	True		12882	231	32.8	cds	ascomycota_odb10	1	best_quality
40125	Bipolaris victoriae	fungal	seed	GCA_000527765.1	Scaffold	2014-02-03	True		12882	231	32.8	cds	ascomycota_odb10	2	quality_fill
5017	Bipolaris zeicola	fungal	seed	GCF_000523435.1	Scaffold	2014-01-30	True		12848	110	31.3	cds	ascomycota_odb10	1	best_quality
5017	Bipolaris zeicola	fungal	seed	GCA_000523435.1	Scaffold	2014-01-30	True		12853	110	31.3	cds	ascomycota_odb10	2	quality_fill
34373	Blumeria graminis	fungal	seed	GCA_905067625.1	Chromosome	2021-06-18	True	Poland	7993	15158	141.4	cds	ascomycota_odb10	1	best_quality
34373	Blumeria graminis	fungal	seed	GCA_000418435.1	Scaffold	2013-07-08	True	Switzerland	6525	760	158.9	cds	ascomycota_odb10	2	new_country:Switzerland; new_year_bin:2010
34373	Blumeria graminis	fungal	seed	GCA_900519115.1	Chromosome	2019-08-27	True		8347	15587	140.8	cds	ascomycota_odb10	3	new_year_bin:2015
55169	Botryosphaeria dothidea	fungal	seed	GCA_021436945.2	Scaffold	2024-04-12	True	Canada	12423	302	45.1	cds	ascomycota_odb10	1	best_quality
40559	Botrytis cinerea	fungal	seed	GCA_000227075.1	Scaffold	2011-03-11	True		16353	562	39.5	cds	ascomycota_odb10	1	best_quality
40559	Botrytis cinerea	fungal	seed	GCA_053455415.1	Scaffold	2025-11-13	True	Spain	11506	126	41.8	cds	ascomycota_odb10	2	new_country:Spain; new_year_bin:2025
40559	Botrytis cinerea	fungal	seed	GCA_052569665.1	Scaffold	2025-09-12	True	United Kingdom	11017	448	41.9	cds	ascomycota_odb10	3	new_country:United Kingdom
40559	Botrytis cinerea	fungal	seed	GCA_052570965.1	Scaffold	2025-09-12	True	France	11328	284	40.8	cds	ascomycota_odb10	4	new_country:France
40559	Botrytis cinerea	fungal	seed	GCA_000349525.1	Scaffold	2013-03-29	True	USA	11028	194	42.1	cds	ascomycota_odb10	5	new_country:USA
40559	Botrytis cinerea	fungal	seed	GCF_000143535.2	Complete Genome	2015-02-05	True		11698	2617	42.6	cds	ascomycota_odb10	6	new_year_bin:2015
40559	Botrytis cinerea	fungal	seed	GCA_000143535.4	Complete Genome	2015-02-05	True		11703	2617	42.6	cds	ascomycota_odb10	7	quality_fill
40559	Botrytis cinerea	fungal	seed	GCA_052569675.1	Scaffold	2025-09-12	True	United Kingdom	11102	286	41.6	cds	ascomycota_odb10	8	quality_fill
40559	Botrytis cinerea	fungal	seed	GCA_052570955.1	Scaffold	2025-09-12	True	United Kingdom	11057	324	41.4	cds	ascomycota_odb10	9	quality_fill
40559	Botrytis cinerea	fungal	seed	GCA_052570975.1	Scaffold	2025-09-12	True	United Kingdom	11413	203	41.6	cds	ascomycota_odb10	10	quality_fill
40559	Botrytis cinerea	fungal	seed	GCA_052571015.1	Scaffold	2025-09-12	True	United Kingdom	11074	194	41.0	cds	ascomycota_odb10	11	quality_fill
40559	Botrytis cinerea	fungal	seed	GCA_052571025.1	Scaffold	2025-09-12	True	United Kingdom	11391	211	41.0	cds	ascomycota_odb10	12	quality_fill
278938	Botrytis elliptica	fungal	seed	GCA_004786205.1	Scaffold	2019-04-12	True	Netherlands	12555	37	47.6	cds	ascomycota_odb10	1	best_quality
5158	Ceratocystis fimbriata	fungal	seed	GCA_000389695.3	Scaffold	2017-10-18	True	USA	7266	174	30.0	cds	ascomycota_odb10	1	best_quality
312341	Ceratocystis harringtonii	fungal	seed	GCA_002018265.1	Scaffold	2017-03-03	False	Netherlands		66	26.1	genome	ascomycota_odb10	1	best_quality
929235	Ceratocystis manginecans	fungal	seed	GCA_006681795.1	Scaffold	2019-07-05	False	Indonesia		94	31.6	genome	ascomycota_odb10	1	best_quality
132184	Cercospora apii	fungal	seed	GCA_026120055.1	Scaffold	2022-11-10	False	Germany		687	33.8	genome	ascomycota_odb10	1	best_quality
132184	Cercospora apii	fungal	seed	GCA_022836995.1	Scaffold	2022-04-08	False	China		3715	34.8	genome	ascomycota_odb10	2	new_country:China
122368	Cercospora beticola	fungal	seed	GCF_033473495.1	Complete Genome	2023-11-09	True	USA	13144	4240	36.1	cds	ascomycota_odb10	1	best_quality
122368	Cercospora beticola	fungal	seed	GCA_963585935.1	Complete Genome	2023-12-13	True	Germany	13785	4201	35.2	cds	ascomycota_odb10	2	new_country:Germany
122368	Cercospora beticola	fungal	seed	GCF_002742065.1	Chromosome	2017-11-03	True	USA	12271	4173	37.1	cds	ascomycota_odb10	3	new_year_bin:2015
122368	Cercospora beticola	fungal	seed	GCA_033473495.1	Complete Genome	2023-11-09	True	USA	13144	4240	36.1	cds	ascomycota_odb10	4	quality_fill
122368	Cercospora beticola	fungal	seed	GCA_002742065.1	Chromosome	2017-11-03	True	USA	12275	4173	37.1	cds	ascomycota_odb10	5	quality_fill
1868926	Cercospora cf. flagellaris	fungal	seed	GCA_058382225.1	Scaffold	2026-06-24	False	NA		2900	33.6	genome	ascomycota_odb10	1	best_quality
1868926	Cercospora cf. flagellaris	fungal	seed	GCA_005356885.1	Scaffold	2019-05-14	False	USA		2849	33.2	genome	ascomycota_odb10	2	new_country:USA; new_year_bin:2015
84275	Cercospora kikuchii	fungal	seed	GCA_009193115.1	Scaffold	2019-10-21	False	Argentina		899	33.2	genome	ascomycota_odb10	1	best_quality
84275	Cercospora kikuchii	fungal	seed	GCA_005356855.1	Scaffold	2019-05-14	False	USA		365	33.2	genome	ascomycota_odb10	2	new_country:USA
29003	Cercospora nicotianae	fungal	seed	GCA_002994015.1	Scaffold	2018-03-12	False	Indonesia		330	33.4	genome	ascomycota_odb10	1	best_quality
135779	Cercospora zeae-maydis	fungal	seed	GCA_010093985.1	Scaffold	2020-01-31	True		12008	720	46.6	cds	ascomycota_odb10	1	best_quality
984309	Ciboria shiraiana	fungal	seed	GCA_008122225.1	Contig	2019-08-29	False	China		2399	39.1	genome	ascomycota_odb10	1	best_quality
5111	Claviceps purpurea	fungal	seed	GCA_000347355.1	Scaffold	2012-08-02	True		8823	433	32.1	cds	ascomycota_odb10	1	best_quality
29856	Clonostachys rosea	fungal	seed	GCA_902827195.2	Scaffold	2022-05-03	True		21141	1902	70.7	cds	ascomycota_odb10	1	best_quality
27357	Colletotrichum acutatum	fungal	seed	GCA_037954465.1	Scaffold	2024-04-03	True	Italy	13972	648	51.8	cds	ascomycota_odb10	1	best_quality
702518	Colletotrichum asianum	fungal	seed	GCA_045514765.1	Scaffold	2024-12-02	True	Taiwan	16276	683	58.2	cds	ascomycota_odb10	1	best_quality
702518	Colletotrichum asianum	fungal	seed	GCA_009806415.1	Scaffold	2019-12-27	True	Thailand	17966	390	64.7	cds	ascomycota_odb10	2	new_country:Thailand; new_year_bin:2015
538528	Colletotrichum camelliae	fungal	seed	GCA_011947485.2	Scaffold	2021-09-10	True	China	14390	198	57.8	cds	ascomycota_odb10	1	best_quality
27358	Colletotrichum coccodes	fungal	seed	GCA_002249775.1	Scaffold	2017-08-11	False	USA		342	50.1	genome	ascomycota_odb10	1	best_quality
27358	Colletotrichum coccodes	fungal	seed	GCA_002249805.1	Scaffold	2017-08-11	False	USA		281	51.5	genome	ascomycota_odb10	2	quality_fill
690256	Colletotrichum fructicola	fungal	seed	GCA_013201875.1	Scaffold	2020-06-01	True	Japan	16156	307	57.4	cds	ascomycota_odb10	1	best_quality
690256	Colletotrichum fructicola	fungal	seed	GCA_013201905.1	Scaffold	2020-06-01	True	Japan	15769	412	56.0	cds	ascomycota_odb10	2	quality_fill
690256	Colletotrichum fructicola	fungal	seed	GCA_013201925.1	Scaffold	2020-06-01	True	Japan	15754	378	56.1	cds	ascomycota_odb10	3	quality_fill
690256	Colletotrichum fructicola	fungal	seed	GCA_012932255.1	Scaffold	2020-04-29	True	Japan	16137	1273	59.0	cds	ascomycota_odb10	4	quality_fill
474922	Colletotrichum gloeosporioides	fungal	seed	GCF_011800055.1	Scaffold	2020-03-31	True	China	15368	710	61.9	cds	ascomycota_odb10	1	best_quality
474922	Colletotrichum gloeosporioides	fungal	seed	GCA_021432615.1	Scaffold	2021-12-27	True		18945	2304	58.8	cds	ascomycota_odb10	2	quality_fill
474922	Colletotrichum gloeosporioides	fungal	seed	GCA_011800055.1	Scaffold	2020-03-31	True	China	15373	710	61.9	cds	ascomycota_odb10	3	quality_fill
31870	Colletotrichum graminicola	fungal	seed	GCA_029226625.1	Chromosome	2023-03-16	True	USA	15139	6444	57.4	cds	ascomycota_odb10	1	best_quality
31870	Colletotrichum graminicola	fungal	seed	GCF_000149035.1	Scaffold	2010-10-12	True		12019	579	51.6	cds	ascomycota_odb10	2	new_year_bin:2010
31870	Colletotrichum graminicola	fungal	seed	GCA_000149035.1	Scaffold	2010-10-12	True		12020	579	51.6	cds	ascomycota_odb10	3	quality_fill
80884	Colletotrichum higginsianum	fungal	seed	GCA_000313795.2	Scaffold	2012-03-15	True		16141	6	49.1	cds	ascomycota_odb10	1	best_quality
80884	Colletotrichum higginsianum	fungal	seed	GCF_001672515.1	Chromosome	2016-06-21	True	Trinidad and Tobago	14651	5202	50.7	cds	ascomycota_odb10	2	new_country:Trinidad and Tobago; new_year_bin:2015
80884	Colletotrichum higginsianum	fungal	seed	GCA_001672515.1	Chromosome	2016-06-21	True	Trinidad and Tobago	14651	5202	50.7	cds	ascomycota_odb10	3	quality_fill
1585795	Colletotrichum lentis	fungal	seed	GCA_003386485.1	Scaffold	2018-08-14	False	Canada		4891	56.1	genome	ascomycota_odb10	1	best_quality
290576	Colletotrichum lindemuthianum	fungal	seed	GCA_001693025.3	Scaffold	2024-10-02	False	Brazil		2180	100.4	genome	ascomycota_odb10	1	best_quality
290576	Colletotrichum lindemuthianum	fungal	seed	GCA_041941805.1	Scaffold	2024-09-17	False	Mexico		31	90.1	genome	ascomycota_odb10	2	new_country:Mexico
290576	Colletotrichum lindemuthianum	fungal	seed	GCA_001693015.2	Scaffold	2017-02-04	False	Brazil		111	97.4	genome	ascomycota_odb10	3	new_year_bin:2015
290576	Colletotrichum lindemuthianum	fungal	seed	GCA_041941825.1	Scaffold	2024-09-17	False	Mexico		28	89.3	genome	ascomycota_odb10	4	quality_fill
290576	Colletotrichum lindemuthianum	fungal	seed	GCA_041941845.1	Scaffold	2024-09-17	False	Mexico		33	90.1	genome	ascomycota_odb10	5	quality_fill
290576	Colletotrichum lindemuthianum	fungal	seed	GCA_041941875.1	Scaffold	2024-09-17	False	Mexico		30	92.4	genome	ascomycota_odb10	6	quality_fill
5465	Colletotrichum orbiculare	fungal	seed	GCA_000350065.2	Scaffold	2019-03-22	True	Japan	13253	2079	89.7	cds	ascomycota_odb10	1	best_quality
1209932	Colletotrichum scovillei	fungal	seed	GCA_018906675.1	Scaffold	2021-06-16	True	Taiwan	15385	3529	49.9	cds	ascomycota_odb10	1	best_quality
1209932	Colletotrichum scovillei	fungal	seed	GCA_018906765.1	Scaffold	2021-06-16	True	Taiwan	15431	3537	50.1	cds	ascomycota_odb10	2	quality_fill
1209932	Colletotrichum scovillei	fungal	seed	GCA_018907675.1	Scaffold	2021-06-16	True	Taiwan	15625	3597	51.5	cds	ascomycota_odb10	3	quality_fill
690259	Colletotrichum siamense	fungal	seed	GCA_013201745.1	Scaffold	2020-06-01	True	Viet Nam	15044	709	58.1	cds	ascomycota_odb10	1	best_quality
690259	Colletotrichum siamense	fungal	seed	GCA_013201755.1	Scaffold	2020-06-01	True	Viet Nam	15097	657	57.6	cds	ascomycota_odb10	2	quality_fill
690259	Colletotrichum siamense	fungal	seed	GCA_013201795.1	Scaffold	2020-06-01	True	Viet Nam	15056	823	58.2	cds	ascomycota_odb10	3	quality_fill
690259	Colletotrichum siamense	fungal	seed	GCA_013201865.1	Scaffold	2020-06-01	True	Viet Nam	15120	882	58.4	cds	ascomycota_odb10	4	quality_fill
1209068	Colletotrichum tabaci	fungal	seed	GCA_036851105.1	Contig	2024-02-23	True	China	13740	3611	52.1	cds	ascomycota_odb10	1	best_quality
5466	Colletotrichum trifolii	fungal	seed	GCA_004367215.1	Scaffold	2019-03-22	True	Japan	12292	35	109.7	cds	ascomycota_odb10	1	best_quality
5116	Cryphonectria parasitica	fungal	seed	GCF_011745365.1	Scaffold	2020-03-25	True		11588	5119	43.9	cds	ascomycota_odb10	1	best_quality
5116	Cryphonectria parasitica	fungal	seed	GCA_011745365.1	Scaffold	2020-03-25	True		11606	5119	43.9	cds	ascomycota_odb10	2	quality_fill
5503	Curvularia lunata	fungal	seed	GCA_005212705.1	Scaffold	2019-05-06	False	Brazil		227	33.5	genome	ascomycota_odb10	1	best_quality
252740	Cytospora chrysosperma	fungal	seed	GCA_003795275.1	Scaffold	2018-11-19	True	China	9828	456	36.2	cds	ascomycota_odb10	1	best_quality
64363	Dothistroma septosporum	fungal	seed	GCA_000340195.1	Scaffold	2013-02-25	True		12415	2596	30.2	cds	ascomycota_odb10	1	best_quality
35717	Epichloe festucae	fungal	seed	GCA_003814445.1	Complete Genome	2018-11-23	True	New Zealand	7034	6202	35.0	cds	ascomycota_odb10	1	best_quality
93612	Exserohilum turcicum	fungal	seed	GCF_000359705.1	Scaffold	2013-04-25	True		11687	2141	43.0	cds	ascomycota_odb10	1	best_quality
93612	Exserohilum turcicum	fungal	seed	GCA_000359705.1	Scaffold	2013-04-25	True		11698	2141	43.0	cds	ascomycota_odb10	2	quality_fill
5499	Fulvia fulva	fungal	seed	GCF_020509005.1	Complete Genome	2022-01-24	True	France	14993	5777	67.2	cds	ascomycota_odb10	1	best_quality
5499	Fulvia fulva	fungal	seed	GCA_034268455.1	Complete Genome	2023-12-11	True	Poland	14943	5825	67.7	cds	ascomycota_odb10	2	new_country:Poland
5499	Fulvia fulva	fungal	seed	GCA_034269425.1	Complete Genome	2023-12-11	True	Netherlands	14944	5779	67.1	cds	ascomycota_odb10	3	new_country:Netherlands
5499	Fulvia fulva	fungal	seed	GCA_020509005.2	Complete Genome	2022-01-24	True	France	14993	5777	67.2	cds	ascomycota_odb10	4	quality_fill
5499	Fulvia fulva	fungal	seed	GCA_035196885.1	Chromosome	2024-01-12	True	Netherlands	14895	5770	66.9	cds	ascomycota_odb10	5	quality_fill
5499	Fulvia fulva	fungal	seed	GCA_035196915.1	Chromosome	2024-01-12	True		14981	5622	67.4	cds	ascomycota_odb10	6	quality_fill
282267	Fusarium asiaticum	fungal	seed	GCA_025258505.1	Complete Genome	2022-09-19	False	South Korea		9351	38.3	genome	ascomycota_odb10	1	best_quality
282267	Fusarium asiaticum	fungal	seed	GCA_050916195.1	Chromosome	2025-06-13	False	China		9438	38.4	genome	ascomycota_odb10	2	new_country:China; new_year_bin:2025
282267	Fusarium asiaticum	fungal	seed	GCA_001717835.1	Scaffold	2016-08-31	False	Nepal		343	36.4	genome	ascomycota_odb10	3	new_country:Nepal; new_year_bin:2015
282267	Fusarium asiaticum	fungal	seed	GCA_051942695.1	Scaffold	2025-08-12	False	Brazil		804	40.6	genome	ascomycota_odb10	4	new_country:Brazil
282267	Fusarium asiaticum	fungal	seed	GCA_001717845.1	Scaffold	2016-08-31	False	Japan		1087	36.5	genome	ascomycota_odb10	5	new_country:Japan
282267	Fusarium asiaticum	fungal	seed	GCA_025427855.1	Scaffold	2022-09-27	False	China		166	36.8	genome	ascomycota_odb10	6	quality_fill
282267	Fusarium asiaticum	fungal	seed	GCA_025428385.1	Scaffold	2022-09-27	False	China		53	36.1	genome	ascomycota_odb10	7	quality_fill
282267	Fusarium asiaticum	fungal	seed	GCA_025428395.1	Scaffold	2022-09-27	False	China		73	36.0	genome	ascomycota_odb10	8	quality_fill
282267	Fusarium asiaticum	fungal	seed	GCA_017657095.1	Scaffold	2021-04-02	False	China		67	36.5	genome	ascomycota_odb10	9	quality_fill
282267	Fusarium asiaticum	fungal	seed	GCA_013618305.1	Scaffold	2020-07-24	False	China		179	36.4	genome	ascomycota_odb10	10	quality_fill
40199	Fusarium avenaceum	fungal	seed	GCA_012959155.1	Scaffold	2020-05-04	True	Serbia	15886	2237	41.7	cds	ascomycota_odb10	1	best_quality
40199	Fusarium avenaceum	fungal	seed	GCA_000769215.1	Scaffold	2014-10-10	True	Finland	13092	1437	41.5	cds	ascomycota_odb10	2	new_country:Finland; new_year_bin:2010
40199	Fusarium avenaceum	fungal	seed	GCA_018282135.1	Scaffold	2021-05-05	True	USA	11233	1473	41.2	cds	ascomycota_odb10	3	new_country:USA
48490	Fusarium circinatum	fungal	seed	GCA_013396185.1	Scaffold	2020-07-10	True	USA	13905	96	42.5	cds	ascomycota_odb10	1	best_quality
5516	Fusarium culmorum	fungal	seed	GCA_016952355.1	Complete Genome	2020-11-16	True		11444	9631	37.5	cds	ascomycota_odb10	1	best_quality
5516	Fusarium culmorum	fungal	seed	GCA_052570695.1	Scaffold	2025-09-12	True	United Kingdom	11569	1144	38.6	cds	ascomycota_odb10	2	new_country:United Kingdom; new_year_bin:2025
5516	Fusarium culmorum	fungal	seed	GCA_052570705.1	Scaffold	2025-09-12	True	United Kingdom	11447	1563	36.8	cds	ascomycota_odb10	3	quality_fill
5516	Fusarium culmorum	fungal	seed	GCA_052570715.1	Scaffold	2025-09-12	True	United Kingdom	11324	1968	36.6	cds	ascomycota_odb10	4	quality_fill
